00095863;Hama - Screen cleaning kit (pack of 24);2.21;
XG2401-EU;"ViewSonic XG2401 - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 350 cd/mz - 1000:1 - 1 ms - 2xHDMI. DisplayPort - speakers";248.86;
VX2778-SMHD-EU;"ViewSonic VX2778-SMHD - LED monitor - 27"" (27"" viewable) - 2560 x 1440 - IPS - 350 cd/mz - 1000:1 - 5 ms - HDMI. DisplayPort. Mini DisplayPort - speakers";406.69;
VX2476-SMHD-EU;"ViewSonic VX2476-smhd - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 1000:1 - 4 ms - HDMI. VGA. DisplayPort - speakers - silver";194.64;
VX2257-MHD-EU;"ViewSonic VX2257-mhd - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 250 cd/mz - 1000:1 - 1 ms - HDMI. VGA. DisplayPort - speakers";150.06;
VG2239SMH-EU;"ViewSonic VG2239Smh - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - VA - 250 cd/mz - 3000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers";214.16;
CDE4302-EU;"ViewSonic CDE4302 - 43"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080 - direct-lit LED";733.7;
UM.HB1EE.B01;"Acer CB271HB - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - TN - 300 cd/mz - 1 ms - HDMI. DVI. VGA - speakers - black";197.54;
29UM69G-B.AEU;"LG 29UM69G-B - LED monitor - 29"" (29"" viewable) - 2560 x 1080 - AH-IPS - 250 cd/mz - 1000:1 - 5 ms - HDMI. DisplayPort. USB-C - speakers";220.48;
XUB2495WSU-B1;"Iiyama ProLite XUB2495WSU-B1 - LED monitor - 24"" - 1920 x 1200 - IPS - 300 cd/mz - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers - black";266.14;
XU2495WSU-B1;"Iiyama ProLite XU2495WSU-B1 - LED monitor - 24"" - 1920 x 1200 - IPS - 300 cd/mz - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers - black";288.93;
TF3238MSC-B1AG;"Iiyama ProLite TF3238MSC-B1AG - 32"" Class (31.5"" viewable) LED display - digital signage - with touchscreen 1920 x 1080 - edge-lit - black";1.538.82;
TF2415MC-B1;"Iiyama ProLite TF2415MC-B1 - LED monitor - 23.8"" - open frame - touchscreen - 1920 x 1080 Full HD (1080p) - VA - 250 cd/mz - 3000:1 - 16 ms - HDMI. VGA. DisplayPort - black";723.71;
TF1515MC-B1;"Iiyama ProLite TF1515MC-B1 - 15"" Class LED display - digital signage - with touchscreen 1024 x 768 - edge-lit - black";586.23;
GB2760QSU-B1;"Iiyama G-MASTER Red Eagle GB2760QSU-B1 - LED monitor - 27"" (27"" viewable) - 2560 x 1440 WQHD - TN - 350 cd/mz - 1000:1 - 1 ms - HDMI. DVI-D. DisplayPort - speakers - black";533.94;
G2730HSU-B1;"Iiyama G-MASTER Black Hawk G2730HSU-B1 - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 300 cd/mz - 1000:1 - 1 ms - HDMI. VGA. DisplayPort - speakers - black";220.96;
B2791HSU-B1;"Iiyama ProLite B2791HSU-B1 - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - TN - 300 cd/mz - 1000:1 - 1 ms - HDMI. VGA. DisplayPort - speakers - black";266.27;
PF320W;"3M Framed Privacy Filter for 20"" Widescreen Monitor (16:10) - Display privacy filter - 20.1"" wide - black";159.42;
DI551ST2;"DynaScan DI551ST2 - 55"" Class (54.64"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080 - local dimming - black";3.851.61;
FW-65XE9001/EU;"Sony FW-65XE9001 - 65"" Class - BRAVIA XE9 Series LED display - with TV tuner - digital signage - Android TV - 4K UHD (2160p) 3840 x 2160 - HDR - local dimming. direct-lit LED - black";3.474.43;
FW-49XE9001/EU;"Sony FW-49XE9001 - 49"" Class - BRAVIA XE9 Series LED display - with TV tuner - digital signage - Smart TV - Android TV - 4K UHD (2160p) 3840 x 2160 - HDR - local dimming. direct-lit LED - black";1.975.10;
FW-43XE8001/EU;"Sony FW-43XE8001 - 43"" Class - BRAVIA XE8 Series LED display - digital signage - Android TV - 4K UHD (2160p) 3840 x 2160 - HDR - edge-lit. frame dimming - black";1.002.60;
SC-42AH;"Neovo SC-42AH - LED monitor - 42"" - 1920 x 1080 Full HD (1080p) - 400 cd/mz - 3000:1 - 5 ms - HDMI. VGA. BNC. S-Video - speakers";914.46;
SC-32AH;"Neovo SC-32AH - LED monitor - 32"" (31.5"" viewable) - 1920 x 1080 Full HD (1080p) - MVA - 300 cd/mz - 3000:1 - 5 ms - HDMI. VGA. BNC. S-Video - speakers";736.14;
34UM69G-B/EU;"LG 34UM69G-B - LED monitor - 34"" (34"" viewable) - 2560 x 1080 - IPS - 250 cd/mz - 1000:1 - 14 ms - HDMI. DisplayPort. USB-C - speakers - high glossy black. Pearl Red";401.2;
27MP89HM-S/EU;"LG 27MP89HM-S - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/mz - 1000:1 - 5 ms - 2xHDMI. VGA - speakers - silver. white (back). black front frame";271.08;
CW-4130;ColorWay - Screen cleaning kit;4.37;
CW-6108;ColorWay - Cleaning cloth;1.27;
BDM4037UW/00;"Philips Brilliance BDM4037UW - LED monitor - curved - 40"" - 3840 x 2160 4K - VA - 300 cd/mz - 4000:1 - 4 ms - 2xHDMI(MHL). 2xDisplayPort. VGA - speakers - silver. glossy. silver bezel. white (cover)";531.33;
60004148;"NEC MultiSync E245WMi - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - IPS - 250 cd/mz - 1000:1 - 6 ms - DVI-D. VGA. DisplayPort - speakers - white";313.53;
60004064;"NEC MultiSync EX241UN - LED monitor - 24"" (24"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 1000:1 - 6 ms - HDMI. DVI-D. VGA. DisplayPort - speakers - black";477.29;
VX3217-2KC-MHD-EU;"ViewSonic VX3217-2KC-MHD - LED monitor - curved - 32"" (31.5"" viewable) - 2560 x 1440 QHD - 250 cd/mz - 3000:1 - 5 ms - 2xHDMI. DisplayPort. Mini DisplayPort - speakers";377.77;
RX-22E;"Neovo RX-22E - LCD display - colour - 21.5"" - High Definition - 700 TVL - black";589.61;
24MT49DF-PZ.AEU;"LG 24MT49DF-PZ - LED monitor with TV tuner - 24"" (23.6"" viewable) - 1366 x 768 FWXGA - IPS - 200 cd/mz - 1000:1 - 5 ms - HDMI - speakers - glossy black with textured back cover";143.23;
LH65QHHPLGC/EN;"Samsung QH65H - 65"" Class (64.5"" viewable) - QHH Series LED display - digital signage - Tizen OS 3.0 - 4K UHD (2160p) 3840 x 2160 - HDR - edge-lit. Quantum Dot technology - black";2.697.29;
LH55QHHPLGC/EN;"Samsung QH55H - 55"" Class - QHH Series QLED display - digital signage - Tizen OS 3.0 - 4K UHD (2160p) 3840 x 2160 - HDR - edge-lit. Quantum Dot technology";2.116.52;
LH5582SB-B1;"Iiyama ProLite LH5582SB-B1 - 55"" Class (54.6"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080 - black";1.899.56;
LH4982SB-B1;"Iiyama ProLite LH4982SB-B1 - 49"" Class (48.5"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080 - black";1.448.17;
UM.HX2EE.005;"Acer XB272 - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - TN - 400 cd/mz - 1000:1 - 1 ms - HDMI. DisplayPort - speakers - black. dark silver";596.39;
LH4282SB-B1;"Iiyama ProLite LH4282SB-B1 - 42"" Class (41.9"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080 - black";1.046.25;
UM.HX0EE.A01;"Acer XF270HU - LED monitor - 27"" - 2560 x 1440 - IPS - 350 cd/mz - 4 ms - HDMI. HDMI (MHL). DisplayPort. DVI - speakers - black";491.92;
60004354;"NEC V404-T - 40"" Class (40"" viewable) LED display - digital signage / interactive communication - with touchscreen - 1080p (Full HD) 1920 x 1080 - edge-lit - black";2.427.27;
60004024;"NEC MultiSync E656 - 65"" Class - E Series LED display - digital signage - 1080p (Full HD) 1920 x 1080 - direct-lit LED - black";2.190.00;
VFY:B228TDXSP1EU;"Fujitsu B22-8 TS Pro - Business Line - LED monitor - 21.5"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - black";208.02;
DI651ST2;"DynaScan DI651ST2 - 65"" Class (64.53"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080 - local dimming - black";6.267.40;
60004104;"NEC MultiSync X651UHD-2 - 65"" Class - X Series LED display - digital signage - 4K UHD (2160p) 3840 x 2160 - edge-lit - black";3.883.64;
60004056;"NEC MultiSync UN551VS - 55"" Class LED display - digital signage 1920 x 1080 - direct-lit LED - black";4.854.55;
61BAMAT2EU;"Lenovo ThinkVision T2254p - LED monitor - 22"" (22"" viewable) - 1680 x 1050 - TN - 250 cd/mz - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - raven black";188.07;
60003906;"NEC X555UNV - 55"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080 - direct-lit LED";4.168.48;
60003814;"NEC MultiSync EA275WMi - LED monitor - 27"" - 2560 x 1440 - IPS - 350 cd/mz - 1000:1 - 6 ms - HDMI. DVI-I. DisplayPort - speakers - white";637.59;
60003813;"NEC MultiSync EA275WMi - LED monitor - 27"" - 2560 x 1440 - IPS - 350 cd/mz - 1000:1 - 6 ms - HDMI. DVI-I. DisplayPort - speakers - black";637.59;
60003812;"NEC MultiSync EA245WMi - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - AH-IPS - 350 cd/mz - 1000:1 - 6 ms - HDMI. DVI-D. VGA. DisplayPort - speakers - white";425.05;
60003811;"NEC MultiSync EA245WMi - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - AH-IPS - 350 cd/mz - 1000:1 - 6 ms - HDMI. DVI-D. VGA. DisplayPort - speakers - black";359.28;
GF240W9B;"3M Gold Privacy Filter for 24"" Widescreen Monitor - Display privacy filter - 24"" wide - black. gold";177.99;
7100143275;"3M Gold Privacy Filter for 24"" Widescreen Monitor - Display privacy filter - 24"" - gold";177.27;
LH49QMHPLGC/EN;"Samsung QM49H - 49"" Class - QMH Series LED display - digital signage - 4K UHD (2160p) 3840 x 2160 - edge-lit";1.361.03;
LH55QMHPLGC/EN;"Samsung QM55H - 55"" Class - QMH Series LED display - digital signage - 4K UHD (2160p) 3840 x 2160 - edge-lit";1.654.64;
AG19.5W9;"3M AG19.5W9 - Display anti-glare filter - 19.5"" wide - clear";77.99;
98044058372;"3M Anti-Glare Filter for 19.5"" Widescreen Monitor - Display anti-glare filter - 19.5"" - clear";77.99;
55VM5B-B/EU;"LG 55VM5B-B - 55"" Class LED display - digital signage - webOS - 1080p (Full HD) 1920 x 1080";6.880.44;
43UD79-B.AEU;"LG 43UD79-B - LED monitor - 42.51"" - 3840 x 2160 4K - IPS - 350 cd/mz - 1000:1 - 8 ms - 4xHDMI. DisplayPort";667.19;
34UC99-W.AEU;"LG 34UC99-W - LED monitor - curved - 34"" - 3440 x 1440 UWQHD - AH-IPS - 300 cd/mz - 1000:1 - 5 ms - 2xHDMI. DisplayPort - speakers - black. white";805.48;
34UC89G-B.AEU;"LG 34UC89G-B - LED monitor - curved - 34"" - 2560 x 1080 UW-UXGA - IPS - 300 cd/mz - 1000:1 - 5 ms - HDMI. DisplayPort";709.1;
34CB98-B.AEU;"LG 34CB98-B - LED monitor - curved - 34"" - 3440 x 1440 - AH-IPS - 300 cd/mz - 1000:1 - 5 ms - 2xThunderbolt. 2xHDMI. DisplayPort - speakers - black";1.070.49;
32UD99-W.AEU;"LG 32UD99-W - LED monitor - 32"" (31.5"" viewable) - 3840 x 2160 4K - AH-IPS - 350 cd/mz - 1300:1 - 5 ms - 2xHDMI. DisplayPort. USB-C - speakers - silver (stand). white (back)";966.51;
32UD89-W.AEU;"LG 32UD89-W - LED monitor - 32"" (31.5"" viewable) - 3840 x 2160 4K - AH-IPS - 350 cd/mz - 1300:1 - 5 ms - 2xHDMI. DisplayPort. USB-C - speakers - silver (stand). white (back)";807.23;
31MU97Z-B.AEU;"LG 31MU97Z-B - LED monitor - 31"" - 4096 x 2160 4K UHD (2160p) - AH-IPS - 320 cd/mz - 1000:1 - 5 ms - 2xHDMI. DisplayPort - speakers - matte black. matte titanium";1.250.27;
9H.LGGLB.QBE;"BenQ GL2580HM - LED monitor - 24.5"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/mz - 1000:1 - 2 ms - HDMI. DVI. VGA - speakers - black";138.65;
9H.LGFLB.QBE;"BenQ GL2580H - LED monitor - 24.5"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/mz - 1000:1 - 2 ms - HDMI. DVI. VGA - black";150.86;
24MB65PM-V.AEU;"LG 24MB65PM-V - LED monitor - 24"" - 1920 x 1200 - AH-IPS - 300 cd/mz - 1000:1 - 5 ms - DVI-D. VGA - speakers - alabaster grey";235.28;
245C7QJSB/00;"Philips Moda C Line 245C7QJSB - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - grey. black (bezel)";151.81;
24MB65PM-I.AEU;"LG 24MB65PM-I - LED monitor - 24"" - 1920 x 1200 - AH-IPS - 300 cd/mz - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers";235.28;
24MB35PM-W/EU;"LG 24MB35PM-W - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/mz - 1000:1 - 5 ms - DVI-D. VGA - speakers - white";193.87;
22MB35PU-W/EU;"LG 22MB35PU-W - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/mz - 1000:1 - 5 ms - DVI-D. VGA - speakers - alabaster grey";172.6;
22BK55WY-W.AEU;"LG 22BK55WY-W - LED monitor - 22"" - 1680 x 1050 WSXGA+ - TN - 250 cd/mz - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - alabaster grey";215.76;
22BK55WV-B.AEU;"LG 22BK55WV-B - LED monitor - 22"" - 1680 x 1050 WSXGA+ - TN - 250 cd/mz - 1000:1 - 5 ms - HDMI. DVI-D. VGA - speakers - anthracite dark";163.48;
22BK55WD-W.AEU;"LG 22BK55WD-W - LED monitor - 22"" - 1680 x 1050 WSXGA+ - TN - 250 cd/mz - 1000:1 - 5 ms - DVI-D. VGA - speakers - alabaster grey";203.94;
19MB35PM-V.AEU;"LG 19MB35PM-V - LED monitor - 19"" (18.9"" viewable) - 1280 x 1024 - AH-IPS - 250 cd/mz - 1000:1 - 5 ms - DVI-D. VGA - speakers - alabaster grey";194.04;
86UH5C-B/EU;"LG 86UH5C-B - 86"" Class - UH5B LED display - digital signage - webOS - 4K UHD (2160p) 3840 x 2160 - black";5.753.34;
UM.CZ1EE.P01;"Acer Predator Z35P - LED monitor - curved - 35"" - 3440 x 1440 UWQHD - VA - 300 cd/mz - 4 ms - HDMI. DisplayPort - speakers - black";937.35;
UM.CZ1EE.001;"Acer Predator Z301C - LED monitor - curved - 29.5"" - 2560 x 1080 - VA - 300 cd/mz - 3000:1 - 4 ms - HDMI. DisplayPort - speakers - black";681.93;
75XS2C-B/EU;"LG 75XS2C-B - 75"" Class (74.52"" viewable) LED display - digital signage - webOS - 4K UHD (2160p) 3840 x 2160 - direct-lit LED - black";10.701.70;
75UH5C-B/EU;"LG 75UH5C-B - 75"" Class LED display - digital signage - webOS - 4K UHD (2160p) 3840 x 2160 - edge-lit - black";3.835.56;
65UH5C-B/EU;"LG 65UH5C-B - 65"" Class - UH5C Series LED display - digital signage - webOS - 4K UHD (2160p) 3840 x 2160 - black";2.041.55;
90LM0291-B01370;"ASUS BE24AQLB - LED monitor - 24.1"" - 1920 x 1200 Full HD - IPS - 250 cd/mz - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - black";313.27;
90LM01V0-B01370;"ASUS BE249QLB - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - black";267.48;
90LM02X0-B01470;"ASUS VZ279HE - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 1000:1 - 5 ms - 2xHDMI. VGA - black";279.64;
65SE3B-B/EU;"LG 65SE3B-B - 65"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080 - edge-lit - black";3.105.77;
210-AJLP;"Dell UltraSharp UP3017 - LED monitor - 30"" (30"" viewable) - 2560 x 1600 - IPS - 350 cd/mz - 1000:1 - 6 ms - 2xHDMI. DisplayPort. Mini DisplayPort";1.001.96;
55XS2C-B/EU;"LG 55XS2C-B - 55"" Class - XS2C LED display - digital signage - webOS - 1080p (Full HD) 1920 x 1080 - local dimming - black";6.297.99;
E351388;"Elo 1902L - LCD monitor - 19"" - touchscreen - 1280 x 1024 - 250 cd/mz - 1000:1 - 14 ms - HDMI. VGA - speakers - black";706.13;
67658;Esselte - Screen cleaning spray;15.84;
55VH7B-B/EU;"LG 55VH7B-B - 55"" Class LED display - digital signage - webOS - 1080p (Full HD) 1920 x 1080 - black";5.506.90;
E349829;"Elo 1903LM - LCD monitor - 19"" - touchscreen - 1280 x 1024 - 250 cd/mz - 1000:1 - 14 ms - HDMI. VGA - speakers - black";855.52;
226V4LAB/00;"Philips V-line 226V4LAB - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - 250 cd/mz - 1000:1 - 5 ms - DVI-D. VGA - speakers - textured black. glossy black";91.08;
55UH5C-B/EU;"LG 55UH5C-B - 55"" Class - UH5C Series LED display - digital signage - webOS - 4K UHD (2160p) 3840 x 2160 - black";1.597.56;
55LS73C-B/EU;"LG 55LS73C-B - 55"" Class (54.64"" viewable) - LS73C LED display - digital signage - webOS - 1080p (Full HD) 1920 x 1080 - black";2.926.42;
PD550011E0000;"Neovo PD-55 - 55"" Class (54.6"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080";2.287.45;
PD420011E0000;"Neovo PD-42 - 42"" Class (41.9"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080";1.464.40;
49XS2B-B/EU;"LG 49XS2B-B - 49"" Class LED display - digital signage - webOS - 1080p (Full HD) 1920 x 1080 - black";3.864.08;
49UH5C-B/EU;"LG 49UH5C-B - 49"" Class - UH5C Series LED display - digital signage - webOS - 4K UHD (2160p) 3840 x 2160 - black";1.299.21;
E222370;"Elo Interactive Digital Signage Display 4602L Infrared - 46"" Class LED display - digital signage - with touchscreen - 1080p (Full HD) 1920 x 1080 - black";1.949.68;
E222369;"Elo Interactive Digital Signage Display 4202L Infrared - 42"" Class LED display - digital signage - with touchscreen - 1080p (Full HD) 1920 x 1080 - black";1.919.14;
E222371;"Elo Interactive Digital Signage Display 3202L Projected Capacitive - 31.5"" Class LED display - digital signage - with touchscreen - 1080p (Full HD) 1920 x 1080 - black";1.450.65;
98044052466;"3M Framed Privacy Filter for 20"" Widescreen Monitor (16:10) - Display privacy filter - 20.1"" - black";160.13;
98044058109;"3M Privacy Filter for 21.5"" Apple iMac - Display privacy filter - 21.5"" - black - for Apple iMac (21.5 in)";117.27;
34UM88C-P/EU;"LG 34UM88C-P - LED monitor - 34"" - 3440 x 1440 - AH-IPS - 300 cd/mz - 1000:1 - 5 ms - 2xHDMI. DisplayPort - speakers - black";630.22;
34UM68-P/EU;"LG 34UM68-P - LED monitor - 34"" - 2560 x 1080 - IPS - 300 cd/mz - 1000:1 - 5 ms - 2xHDMI. DisplayPort - speakers";364.58;
34UC98-W/EU;"LG 34UC98-W - LED monitor - curved - 34"" - 3440 x 1440 QHD - IPS - 300 cd/mz - 5 ms - 2xThunderbolt. 2xHDMI. DisplayPort - speakers";869.89;
32SM5KC-B/EU;"LG 32SM5KC-B - 32"" Class - SM5KC Series LED display - digital signage - webOS - 1080p (Full HD) 1920 x 1080 - black";601.95;
32MP58HQ-P/EU;"LG 32MP58HQ-P - LED monitor - 31.5"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/mz - 1200:1 - 5 ms - HDMI. VGA - high-gloss piano lacquer black";208.43;
60004033;"NEC MultiSync V404 - 40"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080 - edge-lit - black";1.238.18;
99H20254-00;HTC VIVE - Virtual reality headset wide nose rest (pack of 3);39.07;
99H20259-00;HTC S - Virtual reality headset wide nose rest (pack of 3);39.07;
99H20264-00;HTC VIVE - Virtual reality headset face cushion kit;52.99;
99H20269-00;HTC VIVE - Virtual reality headset face cushion kit;52.99;
29UC88-B/EU;"LG 29UC88-B - LED monitor - curved - 29"" - 2560 x 1080 Full HD - IPS - 300 cd/mz - 1000:1 - 5 ms - 2xHDMI. DisplayPort - speakers - matte black";391.57;
27MP68HM-P/EU;"LG 27MP68HM-P - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/mz - 1000:1 - 5 ms - 2xHDMI. VGA - speakers - high-gloss piano black";215.12;
27MP38VQ-B/EU;"LG 27MP38VQ-B - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - IPS - 200 cd/mz - 1000:1 - 5 ms - HDMI. DVI. VGA";160.24;
24UD58-B/EU;"LG 24UD58-B - LED monitor - 24"" (23.8"" viewable) - 3840 x 2160 4K - IPS - 250 cd/mz - 1000:1 - 5 ms - 2xHDMI. DisplayPort - textured matte black. high glossy matte black";248.19;
24MP88HV-S/EU;"LG 24MP88HV-S - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/mz - 1000:1 - 5 ms - 2xHDMI. VGA - speakers - silver. white (back)";172.89;
23MP68VQ-P/EU;"LG 23MP68VQ-P - LCD monitor - 23"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 1000:1 - 5 ms - HDMI. DVI. VGA";158.69;
22SM3B/EU;"LG 22SM3B - 22"" Class (21.5"" viewable) - SM3B LED display - digital signage - webOS - 1080p (Full HD) 1920 x 1080 - black";338.74;
22SM3B-B/EU;"LG 22SM3B-B - 22"" Class LED display - digital signage - Smart TV - webOS - 1080p (Full HD) 1920 x 1080 - black";524.57;
22MP58VQ-P/EU;"LG 22MP58VQ-P - LCD monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 1000:1 - 5 ms - HDMI. DVI. VGA - black";119.63;
22M38A-B/EU;"LG 22M38A-B - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - 200 cd/mz - 1000:1 - 5 ms - VGA";81.99;
20MP48A-P/EU;"LG 20MP48A-P - LED monitor - 20"" (19.5"" viewable) - 1440 x 900 - IPS - 250 cd/mz - 1000:1 - 5 ms - VGA";63.43;
19MB15T-I/EU;"LG 19MB15T-I - LCD monitor - 18.9"" - touchscreen - 1280 x 1024 - IPS - 250 cd/mz - 1000:1 - 14 ms - VGA";226.51;
10SM3TB-B/EU;"LG 10SM3TB-B - 10"" Class (10.1"" viewable) LED display - digital signage - with touchscreen - 720p 1280 x 800 - black";327.27;
UM.TX2EE.009;"Acer XR382CQK - LED monitor - curved - 38"" (37.5"" viewable) - 3840 x 1600 UWQHD+ - IPS - 300 cd/mz - 1 ms - HDMI. DisplayPort. HDMI (MHL) - speakers - black";1.236.81;
MG248QR;"ASUS MG248QR - LCD monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 350 cd/mz - 1 ms - HDMI. DVI-D. DisplayPort - speakers - black";310.98;
AG236W9B;"3M Anti-Glare Filter for 23.6"" Widescreen Monitor - Display anti-glare filter - 23.6"" wide - clear";100.84;
X-17PW;"Neovo X-17P - LED monitor - 17"" - 1280 x 1024 - 250 cd/mz - 1000:1 - 3 ms - DVI-D. VGA - speakers - white";369.88;
X-17P;"Neovo X17 - LCD monitor - 17"" - 1280 x 1024 - 300 cd/mz - 3 ms - DVI-D. VGA - black";369.88;
TX-42;"Neovo TX-42 - LED monitor - 42"" - touchscreen - 1920 x 1080 Full HD (1080p) - IPS - 400 cd/mz - 1000:1 - 9 ms - 2xHDMI. DVI-D. VGA. DisplayPort. S-Video. RCA. BNC - speakers";1.819.28;
TX-19;"Neovo TX-19 - LED monitor - 19"" (19"" viewable) - touchscreen - 1280 x 1024 - 250 cd/mz - 1000:1 - 3 ms - DVI-D. VGA";602.41;
TX-17;"Neovo TX-17 - LED monitor - 17"" - touchscreen - 1280 x 1024 - 250 cd/mz - 1000:1 - 3 ms - DVI-D. VGA";559.04;
TX-15;"Neovo TX-15 - LED monitor - 15"" - touchscreen - 1024 x 768 - 250 cd/mz - 700:1 - 4 ms - DVI-D. VGA";528.92;
UM.UX1EE.001;"Acer KG241Q - LED monitor - 23.6"" - 1920 x 1080 Full HD (1080p) - 300 cd/mz - 1 ms - 2xHDMI. VGA - speakers - black";154.99;
QF-28;"Neovo QF-28 - LED monitor - 28"" (28"" viewable) - 3840 x 2160 4K UHD (2160p) - 300 cd/mz - 1000:1 - 3 ms - HDMI. DVI-D. VGA. DisplayPort - speakers";450.6;
PM-55;"Neovo PM-55 - 55"" Class (55"" viewable) LED display - digital signage - 1080p (Full HD) 1920 x 1080";1.296.10;
LE-24;"Neovo LE-24 - LED monitor - 24"" (23.6"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 7 ms - HDMI. DVI-D. VGA - speakers";196.39;
VG2448-EU;"ViewSonic VG2448 - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers";196.17;
FM-27;"Neovo FM-27 - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - Plane to Line Switching (PLS) - 250 cd/mz - 5 ms - HDMI. VGA - speakers - available in different colours";236.14;
FM-24;"Neovo FM-24 - LED monitor - 23.6"" - 1920 x 1080 Full HD (1080p) - Plane to Line Switching (PLS) - 250 cd/mz - 5 ms - HDMI. VGA - black. white";166.27;
C-19P;"Neovo C-19P - LED monitor - 19"" - 1280 x 1024 - 250 cd/mz - 1000:1 - 3 ms - DVI-D. VGA - speakers";159.04;
T2234MC-B3X;"Iiyama ProLite T2234MC-B3X - LED monitor - 22"" (21.5"" viewable) - touchscreen - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 1000:1 - 8 ms - DVI-D. VGA - black";590.58;
T1521MSC-B1;"Iiyama ProLite T1521MSC-B1 - LED monitor - 15"" - touchscreen - 1024 x 768 - TN - 350 cd/mz - 800:1 - 8 ms - VGA - speakers - black";405;
VG2439SMH-EU;"ViewSonic VG2439Smh - LED monitor - 24"" (23.6"" viewable) - 1920 x 1080 Full HD (1080p) - VA - 250 cd/mz - 3000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers";218.01;
UM.QB0EE.006;"Acer BE240Y - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/mz - 6 ms - 2xHDMI (MHL). DisplayPort. Mini DisplayPort - speakers - black";264.93;
E396119;"Elo M-Series 2002L - LED monitor - 19.5"" - touchscreen - 1920 x 1080 Full HD (1080p) - 250 cd/mz - 3000:1 - 20 ms - HDMI. VGA - speakers - black";543.81;
UM.HG6EE.A05;"Acer GF276 - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - TN - 300 cd/mz - 1 ms - HDMI. VGA. DisplayPort - speakers - black";200.35;
